,4b5f35d0-f60f-4dbf-8ea9-bf0fcb9fbb6a,48e467ca-6f84-40e8-8023-d98c2f40ec42,7518e852-5da2-4ef4-ac7c-be96b193724f,a3078d2f-4d1f-40ec-ae2e-7f5b719066b7,188ac0f0-93de-4465-b8ed-2239e2587132,7c593fe1-5baa-4581-8685-d872642be81a,59afaefe-d231-4c3f-97f5-0de576b9b432,4c61a61c-677d-45b1-a60b-5e547b6cf83a,e340b0fa-be40-48e5-b638-c0ea63f80456,a3ee5b3f-b19a-4740-9019-8e1f3ee9fdfe,fcdd24c3-74d4-43a1-b9d5-13dc79720a2c,7dddf63c-dbc0-4b2a-8821-b74f3dcce97a,1b6ea12f-6785-4532-b058-b17043d95f0f,04cdc51f-98d6-4517-8b21-a38141da6531,b0ceaba6-7ee6-41d4-877e-495aad15a4d6,5cdfd7ba-dc62-4c64-a2d2-7bfee1c0efb2,43627cfe-2aec-419f-bd69-93d01e85cfb7,0ef801a5-fe1c-404a-8f96-7eb08bde5bcd,4f80bd1e-e7dc-4bd5-929e-a0c33a9883e8,950d5686-0187-4514-a06f-6a92f547156e,0ed09956-c68d-4282-9812-2f02eb95bff7,5c4db8ca-e123-4caa-afd9-5bc8b3ccce2f,fd6b8e6c-47c6-4fc0-814a-52f978b9407a,342968a2-4e08-4886-94b1-daede0fd7542,989e48c7-3c73-4f68-9f7a-e0bde14fc3d3,e6ad56f4-853c-4a6d-bd3d-faabe546361e,47307512-8b75-49ff-9585-9cfd35a4c8b6,2d73d8ae-3e2a-46de-a46c-1d6d7a5a08f7,c2d88610-d9bc-42a1-a374-e30d74710abe,601e98c4-d3c8-448a-bb34-fb67c7f47a20,bfa1b48e-78ae-4f56-93d8-1eeb35e84bba,9889fbe2-6513-4d06-a275-aa3d508e2c25,9ab5c76e-3c9d-42a9-84d3-94af9638d815,fc2fc56b-bd3d-4795-ace7-6de074db2e90,d21be9a8-c8e6-4a26-b13c-06f443d50df9,28cc47e3-c562-45e5-8fd4-6819e6cd6c65,0d478ca8-6d3e-4f09-a315-f4dcc0264bf6,07deb106-4b45-4e25-8c84-fce6a263eab8,c84bd17e-eb24-4754-8f5e-ecbde16f7d4e,711630c3-610b-4a8e-9478-4eeb40ae933a,da1993ec-e8f6-46cb-a955-858da98d2f97,91b8f716-dcc4-4e8b-b011-39edbb011827,65338133-f47f-45f5-825e-5b9c45ce13d9,41957be1-9839-493b-a362-5d04fc080767,2cb76270-ae98-4c6f-9e5f-1fe17ce6ce2b,3b3ed463-3314-4859-bc71-f86934be9020,2eca7a6c-41da-4d9e-8a2d-65b2c3cdc27e,6013131b-db47-4898-ba49-f9d143a2ef82,62f8f76b-5121-4240-a44b-74512926fdd8,1a9f11ca-2647-424e-b8c3-f7bd2c6c3cfa,df9d87ac-c090-4033-9c2d-b157352f39c0,d2903b7a-a5d8-40c5-9d07-d6e17f3a8fcd,b9070501-5d5b-4b27-9a76-1b9e4c09385c,71da602c-6e5b-4cc8-b894-bdd8d0ba0800,90700816-edd9-4a57-a101-551177eb9783,6dc96314-98f7-494e-bc0c-343a075f6841,52e14fdf-4225-4674-bdf5-906e40482d48,61b561a0-aebc-49d9-a6b2-e89bf3b96a5d,173a58c5-80f7-40cb-ac6e-0bd44a59a448,c2d59a31-b606-4f5d-8388-8ae302fa0360,d6576a8c-36d5-4f01-aa85-6b35fe248145,d39ccd3e-7ae6-4364-a783-0acb96476c6f,db197a9e-f5bf-4b3b-a38b-25549b795bc0,5e7a56d5-2b26-47c2-9ce5-649dab2cc1bb,64e155d8-57ca-4e68-9277-78db7c84c139,053bffc1-c364-4a12-b363-b036dd90aba8,b3c41ef8-c94f-4d18-8252-1aa006477aa4,ff71686d-6370-42df-9bfb-a50465463833,2a564608-eac8-4f39-81f9-8b5f96fbae47,154acca1-59c9-4f3c-917b-a101d154c680,8ba665c6-a703-4fd6-b708-1dd787f469e5,52da50c2-1aaf-46fc-b63a-380e908ee4c9,68bad8d6-5c20-4a6e-bb7c-ede3b5a89d99,dfa1e265-49bf-4cfb-b019-a9110a2f645e,bb3d2294-bdcd-473e-8caa-a4fabf646e6f,aa7063ee-0734-4033-9db2-fb9210c87c18,2dee53a5-e295-4ea6-9658-d29053dd3fe4,b5af0fc0-c4a6-4f7a-b9dd-a164fd7bed27,025bca5f-7008-4acf-8c67-4a4b23250b98,bec5f5b4-a402-41c8-987a-2c76c6cb068e
31b27925-93c9-47a7-a0e3-609c03207dde,1000,1000,1000,-10,1000,-5,1000,1000,1000,1000,0,1000,1000,1000,-30,1000,-100,1000,1000,1000,1000,1000,1000,-10,1000,-5,1000,1000,1000,1000,0,1000,1000,1000,-30,1000,-100,1000,1000,1000,1000,1000,1000,-10,1000,-5,1000,1000,1000,1000,0,1000,1000,1000,-30,1000,-100,1000,1000,1000,1000,1000,1000,-10,1000,-5,1000,1000,1000,1000,0,1000,1000,1000,-30,1000,-100,1000,1000,1000
930807c7-36a1-4092-b454-94fc964e5e58,-10,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,0,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,0,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,0,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,0,1000,1000,1000,-100,1000,1000
2ccff4be-e7f4-419f-a456-6aff1987f54a,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,-30,-100,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,-30,-100,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,-30,-100,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,-30,-100
62c8cd0d-737a-415b-af77-4dcd6099748e,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,0,1000,1000
f69c908f-8acc-413c-bd6c-def44b9b7cca,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-30,1000,0,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-30,1000,0,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-30,1000,0,1000,1000,-100,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,-30,1000,0
b38a22e6-9db4-4176-8910-5414a638eeb6,1000,-5,1000,-30,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,-10,1000,1000,-5,1000,-30,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,-10,1000,1000,-5,1000,-30,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,-10,1000,1000,-5,1000,-30,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,-10,1000
d193749f-7908-49fa-8be6-f46fd412529d,1000,-100,1000,1000,-10,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,1000,1000,-10,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,1000,1000,-10,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,1000,1000,-10,1000,0,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000
a7c2ff3a-0ef8-46f2-b6d4-3f9637699645,1000,1000,1000,-100,-30,1000,1000,1000,-5,1000,-10,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000,1000,1000,-5,1000,-10,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000,1000,1000,-5,1000,-10,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-30,1000,1000,1000,-5,1000,-10,1000,0,1000,1000,1000,1000,1000,1000,1000
86a804c0-3d11-4741-a5d0-f1ee5b844f72,1000,1000,-100,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-30,1000,1000,-100,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-30,1000,1000,-100,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-30,1000,1000,-100,-10,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-30
61850f2d-f933-41cd-bb93-7ac4a361a7d3,-10,1000,-30,-100,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,-30,-100,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,-30,-100,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,-30,-100,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000
3cdb19a7-baab-40b4-bd39-eb5d424f75ab,-100,-30,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-5,1000,1000,-100,-30,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-5,1000,1000,-100,-30,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-5,1000,1000,-100,-30,1000,-10,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-5,1000,1000
00c48deb-72c3-4e4b-aa33-22572845d8cc,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000
448cfe74-52f9-4869-adc5-59b65c5b037a,-100,0,1000,-30,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,0,1000,-30,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,0,1000,-30,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,0,1000,-30,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10
6a3fcf59-e59d-4d89-890a-6efce4641aa1,-30,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,-30,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,-30,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,-30,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5
78c461ea-8000-4e48-9cec-c2006f433c90,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,0,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,0,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,0,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,0,1000,-10
335c7a21-2d56-496d-807a-fd72f923ce77,-100,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10
9d634b8c-0598-495c-8c99-fd5b1773a43b,-5,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-100,1000,-5,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-100,1000,-5,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-100,1000,-5,-10,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,-100,1000
ae8b6227-65b1-47a9-bc7e-7ffa74b79909,-100,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,-100,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,-100,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30,-100,1000,1000,1000,-10,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-30
768f6e93-cd01-42a7-89cc-5db6ce0355c5,-100,1000,1000,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000,-100,1000,1000,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000,-100,1000,1000,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000,-100,1000,1000,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-10,1000
2a022f2d-5fb8-476c-9839-3d4ac6e19729,1000,-100,-5,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000,1000,-100,-5,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000,1000,-100,-5,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000,1000,-100,-5,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-30,1000,1000,1000,-10,1000,1000
4594a02b-e6ab-4d1d-8d15-fc2195bdc61d,0,1000,-5,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000,0,1000,-5,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000,0,1000,-5,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000,0,1000,-5,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000
598384ea-55ea-4e8b-ab6e-7ebe864efc46,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,-5,1000,-30,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,-5,1000,-30,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,-5,1000,-30,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,0,1000,-5,1000,-30,1000,1000,1000,1000,-10,1000,1000
53d6d42f-4356-418c-8c92-8fc9b85daf78,1000,-100,-5,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,-5,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,-5,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,-5,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000
802539a6-c593-42e1-9604-04e9ff3e00aa,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-10,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30
cec97f99-0037-406f-b91f-36265d401e8c,-100,1000,0,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000,0,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000,0,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,-100,1000,0,1000,1000,1000,1000,-5,-10,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000
0e4da430-3176-493f-9aad-29ac3c6c42ff,0,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,-30,0,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,-30,0,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,-30,0,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,-30
d394972d-f4e7-4723-a4a7-b22d84d5d3fb,-10,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-5,1000,-10,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-5,1000,-10,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-5,1000,-10,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,-5,1000
d6fdd8fe-a43b-427f-aa2f-a975ce8161ca,-10,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,-10,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,-10,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,-10,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000
22464894-6bcc-4eda-8ee3-04003a90cf14,-100,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000,-30,1000,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,-5
6d580b6a-af3f-4df6-849d-e7985b841dad,-10,1000,-30,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,-10,1000,-30,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,-10,1000,-30,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,-10,1000,-30,-5,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000
c2df21a7-cea9-4e32-b313-47cfa387c751,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-100,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-100
6aea9e27-1b23-40b1-9a98-f6df89241166,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,0,1000,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,0,1000,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,0,1000,1000,-30,-5,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,0,1000,1000
de21f46a-8ba5-44d1-ad44-fa2152d9bd0c,-30,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,-30,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,-30,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,-30,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0
b0a2af05-06ac-436f-a109-65d8d6c7f6a6,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,-100,1000,1000,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,-100,1000,1000,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,-100,1000,1000,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,0,1000,1000,1000,1000,1000,-100,1000,1000
4591c214-b5b3-474f-9deb-40d6d268de24,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000
dd1c9a1c-1088-4769-a286-a40b87ccf2be,0,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,0,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,0,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5,0,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,-5
f78bc75d-ba43-43a4-8d4d-c447d3dc1000,1000,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,-5,1000,1000,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,-5,1000,1000,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,-5,1000,1000,1000,-100,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,-5,1000
fa7a948c-5adb-48e8-b394-cc93e41581c3,-100,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,-30,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,-30,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,-30,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,-5,1000,1000,1000,1000,1000,1000,-30,-10
b330baa8-b7e1-450c-a94c-ed6e0f6ee4f6,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,-100,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,-100,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,-100,1000,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,-100,1000
cf487a5f-3200-402c-8f46-5ddfdfae2fe3,1000,-30,-100,1000,1000,1000,-5,1000,1000,0,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,-5,1000,1000,0,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,-5,1000,1000,0,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,-5,1000,1000,0,1000,1000,-10,1000,1000,1000,1000,1000,1000,1000
0e67f312-eee4-46e2-9dda-27f4dfeb76c7,0,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,-5,0,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,-5,0,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,-5,0,1000,1000,-30,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-100,1000,-5
cd0b3abc-0a93-49a9-9c6a-5b7f402c0d64,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,-5,1000,1000
9ff23742-7cea-4a99-84f6-4fa6d11933dc,-100,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000,-100,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000,-100,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000,-100,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-10,1000
69cb1a4e-9114-4ef9-9b91-0e728f056de2,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-10,1000,1000,-5,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-10,1000,1000,-5,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-10,1000,1000,-5,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,0,1000,1000,1000,1000,-10,1000,1000,-5,1000,1000,1000,-100,1000
