,1f69efc6-b519-4fdd-a352-90f496828a54,22c6f251-ce02-4c5e-a52f-7e5f12746e8d,b73825cf-e3a2-4ac8-8241-1301485a6131,53acf269-44c8-4a2f-b9ef-d22a6339e1af,982eb748-1f36-462c-9acd-270ebcbb7d66,2d10bfe7-2f43-445b-99ad-5836d50f3ceb,91d1796b-cb96-4c2e-b185-5bcd2d250aa1,295dd7fb-c684-4d95-bdf0-708ccf6ce370,b28ae648-20ee-46d5-8f4a-64a8ce78941a,ea85f4a1-e7a5-43e9-86db-a9368889a26e,b01a504c-f7ac-430a-ad9c-24486ae4a54f,34b0e26b-6d34-48d8-a539-88f43db7c852,d02ea9be-8861-4cb3-8fa6-b9a036b7bae7,83a07eba-4360-42a2-a97b-de9caffc38ca,a2cdb7e5-3072-470c-af4f-1813a8e18755,915d48db-96f6-4de4-b9f4-2052a82905d1,78c940a0-7268-46fa-a818-1914559c4895,925715c8-0852-4224-b9d2-2a71913ce9cd,6e4dd23a-ca9e-4a81-aeae-2f84d9dfa92b,870d5c3f-809e-435e-9e4d-a7efb1f58b49,ff802353-d544-4b2e-af6d-1f26fa861ade,b63b32e1-6d3a-4678-874c-777201df2f36,107dcc2a-1d59-425f-aef7-5b2f745812fa,bc94acff-b289-4a9a-b1a4-5d7c84aa9be8,d38b3dfc-47a0-41f1-bd5a-641295e29c53,74df8c7f-1ff3-4641-953b-f2e93a515798,d0d80184-2992-469c-8d15-867951b0a11a,02013562-4bdd-4215-be11-d71224abedc4,a90693e5-3407-4e4f-9f8c-36e26d8402a3,af65ccee-08b7-4f3a-b2fc-3b92756672c8,736fafce-8d8b-4fd9-b5c9-9799aa896e75,a70c6762-0084-4095-a282-1266efa3d6e6,036060ea-785d-44bb-b288-07c3e17037d1,22e6df47-569c-4663-afe1-197d0f05631e,b69a7ed4-dfd1-4c03-86bf-fe2e4a69fb37,88b96041-53ac-4f7d-bbb0-d86c84d5d4b5,d26d3040-d5c8-4537-8dfe-353bb83d3f4a,99cfd235-2867-4293-9e70-55908dd3ea27,1d4e9cc2-55d4-4063-8ec4-ad538ba3b250,c50d5eec-4f4c-4732-bdf2-f2fb34797956,1a30b0c3-b14d-4004-b5b6-6af1c00e6fc4,ab3bc874-40d8-4e05-8e53-57f88bff4cb6,1dccbd38-e0fa-43cc-bb01-3d70e89a9faf,ead6f369-15cf-4fef-9ffb-91f918937371,a56df15e-8b94-4a2d-a2ab-236e95f25e4f,44f0c736-37eb-402a-89bf-1a7b3a157069,4c0555f9-878a-4a95-ba1d-598c625aabbd,36ab9374-6d63-4772-b483-855431e79c08,93133ba0-0f79-4ecb-a677-f8d0ed6841af,b069efcc-f812-46cc-aa49-c2193e718de7,a2d27640-31f8-44cb-8739-cc0e92b40760,ed779159-f4a7-4058-9189-ba254abbed47,bb6b898f-d31c-4bcd-a1f3-a03d3c3adb95,b8649a08-59a4-4377-b18b-d80804cbbdae,bda35145-8402-4a1e-b0e4-9c3df6520144,d1ce4853-7426-4975-af2c-83147fb1f8ba,e82c2f6a-7da4-4d22-9949-e655ee1d8188,4fd8e80a-21c6-4a61-9631-4b8240504b60,9ed54d5b-1b6e-4a82-9f3f-29fc073f0b38,01f821df-6507-4fc8-bbe5-1876db9e5776,1c7e72e1-0490-42d4-9cc6-fef87fa19b10,b828a367-390b-4727-88e5-bd8a9ce14fca,74babb3a-1706-44bd-9abf-c51ec21244b9,4fa9b71e-0ca2-4cb3-a829-c63d2d69b018,2b6c54d1-b109-42c7-b467-06458e32b47b,9bc33650-ff57-4d80-b90e-db5d197e482d,c64cbda8-d051-421e-ae35-b81a66d50959,9c898f57-62a1-440f-bc6a-335ee2deddbb,df6808d4-0875-4109-9230-11cb701a54e3,b4b6c1ca-8d7c-4f9d-bf6a-737fb70bb1e1,a37e6f8d-6a1e-4f9c-ace9-58aff7ae9ae2,3a239d84-7b89-4905-9d10-1f0b9fe352c7,c0715816-795a-431e-aeee-f10c42b035e7,cf06aa0c-f7c7-48d2-8852-e155a052a2e4,d4c83342-f2e3-4c28-8787-94b58042c805,84d09018-f8df-4ba2-8269-ae1fbc5fa536,8339bfe2-af36-4cf0-b704-d23b2d540f0c,d5635128-6a33-4016-a121-fc11db3ff502,79f7a531-5602-4e7b-ae70-cce2d872db96,b1972cd5-1bf6-4031-b687-85bd0089c082
17d66e73-7d90-40b7-9a36-138be37f453a,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
fccb8e88-e95d-48a4-9e6a-5264f7bc0915,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0
a659fa4c-5974-4465-b3fb-fd9b6f8027a6,3,0,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
899a32fc-3f3d-49af-8124-79617582d760,0,5,4,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
4baeec47-c2ae-4244-a53b-970b58d190ff,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
ba6b5d94-9aca-4937-8244-aa144e535784,5,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5fd6eacb-f240-4c45-b0cd-400a94b34892,0,0,5,0,0,0,0,0,1,0,0,0,3,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,4,0,0,2,0,0
68de7029-0d4b-47d0-ba08-73e0bdcf6027,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,4
05e1d8c1-61f2-44f2-ba7c-3c728f7a9a97,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4
ca33ee5a-053a-462f-8ba2-8f96879af3c9,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4
2f5f87c5-072f-4205-9fff-5abb8ab0ca10,0,0,0,2,0,4,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,3,0,5,0,0,0
d6cbe203-e074-4d6d-985f-15c29a4ded2b,3,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0
2889ed4a-735f-472e-88d0-b00e8c645c1b,3,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
95b05cc2-0936-4d82-b4b4-8d53e79f32f5,2,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0
e52b7b68-4ed8-4e08-ae43-6d0d2d5f8b7f,0,0,0,3,0,2,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,4,0,5,0,0,0
c6a07baa-ae96-4b0c-9d53-998c74246c4d,3,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,5,0,0
2d025126-0a40-4e32-9873-d7e845f4105a,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,5
bc5ee308-2418-4b38-b994-acd752028c88,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
6b5b45ec-996d-49ad-8d9d-8d8a3e6525e1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,1
54a2bfbe-5105-40d0-b918-44afbab7adf8,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0
1accbcd9-d79d-442e-a9a3-da8b66a26bd1,0,5,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0
1628c055-4d95-49ed-8c7c-fc0151653794,0,0,0,5,4,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0
7a4f9a9c-f0e6-4163-83f0-3d563e44e9e3,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
0b653e01-2575-45da-a44a-4f046d58f21e,3,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6903842d-83ec-4223-9416-61a3ebc55acb,5,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
087e86de-97ae-4596-b8e6-4fa8c1367286,3,5,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
c0079b1c-1bc6-4b0a-98b4-8d41e5768408,5,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6bd9a4b4-44a7-4060-9c05-3023556df11f,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
0a9279ac-0d3c-4c72-a732-e57f65ad8f1b,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,3
aad30ffd-d7b3-4213-8be1-705b24a75444,5,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
111eb2d1-1cee-4aee-bb33-8b5b4555d1a5,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
e78d5ac4-8d66-48fe-a7d0-9ee4e3ca6ce7,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4
e06ede85-08ed-414e-a413-1781899de764,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0
96df3a16-e39d-48e6-8e17-c1c491aeb2ad,0,5,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0
1ffe3a28-2f17-47a1-a1ef-df2e99d95244,1,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0
d0e6607a-540a-48dd-89c4-d2af8f5f7227,0,0,0,5,0,0,0,0,1,0,2,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,2,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,2,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,2,0,4,0,0,0,0,3,0,0
572161d9-d11a-4acb-8474-e5717633f73b,0,5,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
11eefe91-8e37-4f0a-9701-1589e1e74996,0,0,1,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,4
6fb511d6-7a57-4088-8aad-630be23231bd,5,0,1,0,0,0,0,2,3,0,0,0,0,4,0,0,0,0,0,0,5,0,1,0,0,0,0,2,3,0,0,0,0,4,0,0,0,0,0,0,5,0,1,0,0,0,0,2,3,0,0,0,0,4,0,0,0,0,0,0,5,0,1,0,0,0,0,2,3,0,0,0,0,4,0,0,0,0,0,0
81af56e5-1368-4694-9d81-5068cdb6f13f,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4
b5cd5b85-2504-4417-ba1b-98f220faa8d9,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0
1efbeb3f-69ff-4e39-b511-aa91d375c8fb,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0
3840c33b-18c7-4160-b38d-689c152cfe3c,5,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2
bf04ace8-478c-446e-87dd-f25a0bcb3059,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5be05d0e-c849-44fe-aeb3-69d7146e7549,3,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5
d0a9ef7f-ae2e-4928-84b7-e4c07c57c485,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
571f68be-401a-4a9c-8547-947ead9b41ee,4,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
3c56a1a1-9ef1-46ed-880c-c8ccf7fa66b6,4,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,5,0,0
e277e24e-b8cb-4bfd-b80c-9076668ced0f,0,2,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,2,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,5,0
a23bb0f0-29f2-477f-ba55-900dac9ad35f,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
c66af621-04eb-4ce8-8a13-99e20db7eb60,0,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0
14db4c3a-c025-440d-bd2e-437a151247bd,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3
967885f4-66e1-4841-bf64-ed99c2b473e3,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,0
5e4064bd-a61e-4945-8512-8d62a9136926,0,4,5,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0
26262801-cb9d-44a6-9d41-63f8e16ac09f,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2
69368f9c-7e2f-47db-8789-3754ca62dea6,0,0,3,0,5,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0
267e0501-98eb-4676-8755-cd7ab61741d8,5,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
12547651-d222-45ed-bfa8-16bee8ad5800,0,0,0,4,0,0,1,0,0,0,0,3,0,0,2,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,2,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,2,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,2,0,0,0,5,0
c9200db7-b87c-4b5f-903d-3422a504438f,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0
0afab754-e591-497e-a938-42f090d89f7d,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,3
b69c82a4-b238-4bbc-8995-d97c3433ce4e,4,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
7c41bb22-0fa2-4821-9dfc-02deb98a5f6b,4,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0
4b729f4e-2a36-4ffc-b2d2-4f4a63381c8a,0,5,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
